 USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
072880 99999 201111061700 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   47 1012.2 *****  975.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111061800 020   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   46 1012.7 *****  975.7  57  47 ***** ***** *****  0.00 ** 
072880 99999 201111061900 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1013.3 *****  976.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111062000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1013.7 *****  976.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111062100 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   44 1014.3 *****  977.0 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111062200 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   47   46 1014.4 *****  977.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111062300 020   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   47 1014.2 *****  977.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111070000 020   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   47 1014.6 *****  977.5 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111070100 040   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   48 1014.7 *****  977.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111070200 030   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   48 1014.7 *****  977.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111070300 030   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   48 1014.8 *****  977.8 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111070400 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   48 1014.8 *****  977.8 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111070500 ***   0 ***  13 OVC 6 * *  2.5 10 ** ** ** ** ** ** ** 2   49   48 1014.7 *****  977.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111070600 ***   0 ***  13 OVC 6 * *  2.5 10 ** ** ** ** ** ** ** 2   49   48 1014.7 *****  977.7  49  45 ***** *****  0.01  0.00 ** 
072880 99999 201111070700 ***   0 ***   8 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   49   48 1015.0 *****  978.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111070800 ***   0 ***   8 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   50   49 1015.4 *****  978.4 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111070900 020   1 ***   8 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   50   48 1015.5 *****  978.6 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111071000 020   2 ***   8 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   51   49 1015.8 *****  978.9 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111071100 270   2 ***   8 OVC 6 * *  1.6 10 ** ** ** ** ** ** ** 2   52   49 1015.4 *****  978.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111071200 310   2 ***   8 OVC 6 * *  1.6 10 ** ** ** ** ** ** ** 2   52   49 1015.0 *****  978.2 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111071300 280   1 ***   8 OVC 6 * *  1.6 10 ** ** ** ** ** ** ** 2   52   49 1014.9 *****  978.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111071400 290   2 ***   8 OVC 6 * *  1.6 10 ** ** ** ** ** ** ** 2   51   49 1014.9 *****  978.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111071500 270   2 ***   6 OVC 6 * *  0.9 10 ** ** ** ** ** ** ** 2   51   50 1015.2 *****  978.3 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111071600 270   2 ***   5 OVC 6 * *  0.6 51 ** ** ** ** ** ** ** 5   50   49 1015.5 *****  978.6 *** ***  0.01 ***** ***** ***** ** 
072880 99999 201111071700 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1015.5 *****  978.6 *** ***  0.00T***** ***** ***** ** 
072880 99999 201111071800 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1015.6 *****  978.6  52  49 ***** ***** *****  0.00T** 
072880 99999 201111071900 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1015.7 *****  978.7 *** ***  0.00T***** ***** ***** ** 
072880 99999 201111072000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1015.1 *****  978.2 *** ***  0.00T***** ***** ***** ** 
072880 99999 201111072100 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1015.1 *****  978.2 *** *** ***** ***** *****  0.02 ** 
072880 99999 201111072200 360   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1015.0 *****  978.1 *** ***  0.00T***** ***** ***** ** 
072880 99999 201111072300 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1015.2 *****  978.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111080000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   49 1015.2 *****  978.2 *** *** *****  0.02 *****  0.00 ** 
072880 99999 201111080100 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   49 1015.1 *****  978.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111080200 030   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   48 1015.1 *****  978.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111080300 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   48 1015.2 *****  978.1 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111080400 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   48 1015.2 *****  978.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111080500 ***   0 ***   4 OVC 7 * *  0.8 10 ** ** ** ** ** ** ** 2   49   48 1015.1 *****  978.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111080600 ***   0 ***   4 OVC 7 * *  0.8 10 ** ** ** ** ** ** ** 2   48   48 1015.1 *****  978.0  50  48 ***** *****  0.02  0.02 ** 
072880 99999 201111080700 040   1 ***   3 OVC 7 * *  0.3 46 ** ** ** ** ** ** ** 4   47   47 1015.7 *****  978.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111080800 ***   0 ***   3 OVC 7 * *  0.3 44 ** ** ** ** ** ** ** 4   48   48 1016.2 *****  979.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111080900 030   2 ***   3 OVC 7 * *  0.5 42 ** ** ** ** ** ** ** 4   49   49 1016.5 *****  979.4 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111081000 200   1 ***   4 OVC 7 * *  0.9 28 ** ** ** ** ** ** ** 4   50   49 1017.0 *****  980.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111081100 ***   0 ***   6 OVC 7 * *  1.9 10 ** ** ** ** ** ** ** 2   51   49 1017.0 *****  980.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111081200 270   3 ***   8 OVC 7 * *  2.5 10 ** ** ** ** ** ** ** 4   52   49 1016.6 *****  979.7 *** *** ***** ***** *****  0.01 ** 
072880 99999 201111081300 030   5 ***   8 OVC 7 * *  2.5 10 ** ** ** ** ** ** ** 2   52   50 1016.0 *****  979.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111081400 060   1 ***   8 BKN 7 7 *  3.8 ** ** ** ** ** ** ** ** *   53   51 1016.3 *****  979.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111081500 020   2 ***  98 BKN 2 3 2  9.4 ** ** ** ** ** ** ** ** *   54   51 1016.2 *****  979.5 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111081600 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   50 1016.5 *****  979.8 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111081700 020   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   51   49 1016.8 *****  979.9 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111081800 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   49 1017.2 *****  980.2  54  47 ***** ***** *****  0.00 ** 
072880 99999 201111081900 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   48 1017.2 *****  980.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111082000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   48 1017.7 *****  980.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111082100 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   47   46 1018.5 *****  981.2 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111082200 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   45 1018.6 *****  981.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111082300 030   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   45 1018.5 *****  981.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111090000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   46 1018.8 *****  981.4 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111090100 340   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1019.1 *****  981.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111090200 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1019.1 *****  981.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111090300 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   45 1019.4 *****  981.9 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111090400 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   45 1019.8 *****  982.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111090500 200   1 ***   3 OVC 6 * *  0.3 44 ** ** ** ** ** ** ** 4   44   44 1020.4 *****  982.8 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111090600 220   2 ***   3 OVC 6 * *  0.3 44 ** ** ** ** ** ** ** 4   43   43 1020.6 *****  982.9  50  43 ***** *****  0.01  0.00 ** 
072880 99999 201111090700 ***   0 ***   3 OVC 6 * *  0.3 44 ** ** ** ** ** ** ** 4   43   43 1021.0 *****  983.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111090800 130   1 ***   3 OVC 6 * *  0.3 44 ** ** ** ** ** ** ** 4   43   43 1021.3 *****  983.6 *** ***  0.01 ***** ***** ***** ** 
072880 99999 201111090900 020   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   43 1021.5 *****  983.8 *** *** ***** ***** *****  0.01 ** 
072880 99999 201111091000 080   1 ***   3 OVC 6 * *  0.5 42 ** ** ** ** ** ** ** 4   45   44 1021.4 *****  983.8 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111091100 010   3 ***   3 OVC 6 * *  0.8 28 ** ** ** ** ** ** ** 4   45   45 1021.2 *****  983.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111091200 260   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   46 1021.0 *****  983.6 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111091300 090   1 ***   6 OVC 6 * *  1.9 10 ** ** ** ** ** ** ** 2   47   45 1021.0 *****  983.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111091400 ***   0 *** 722 SCT 1 * *  3.8 ** ** ** ** ** ** ** ** *   51   45 1020.3 *****  983.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111091500 ***   0 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   52   46 1020.3 *****  983.3 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111091600 250   3 *** 722 SCT 0 0 2  6.2 ** ** ** ** ** ** ** ** *   48   45 1020.8 *****  983.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111091700 240   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1021.5 *****  984.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111091800 240   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1021.9 *****  984.4  53  43 ***** ***** *****  0.00 ** 
072880 99999 201111091900 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1021.8 *****  984.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111092000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   46 1022.1 *****  984.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111092100 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 1022.4 *****  984.8 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111092200 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   45 1022.6 *****  985.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111092300 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   44 1022.5 *****  984.9 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111100000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   44   44 1022.4 *****  984.8 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111100100 040   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   44   44 1022.0 *****  984.4 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111100200 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   44   44 1021.9 *****  984.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111100300 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   44   44 1021.6 *****  983.9 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111100400 160   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   43 1021.4 *****  983.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111100500 ***   0 ***   3 OVC 6 * *  0.2 44 ** ** ** ** ** ** ** 4   43   43 1021.6 *****  983.9 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111100600 060   2 ***   3 OVC 6 * *  0.2 44 ** ** ** ** ** ** ** 4   43   42 1021.4 *****  983.7  46  43 ***** *****  0.02  0.00 ** 
072880 99999 201111100700 030   3 ***   3 OVC 6 * *  0.2 46 ** ** ** ** ** ** ** 4   42   41 1021.6 *****  983.8 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111100800 020   3 ***   3 OVC 6 * *  0.2 42 ** ** ** ** ** ** ** 4   42   42 1022.1 *****  984.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111100900 040   1 ***   4 OVC 6 * *  0.6 42 ** ** ** ** ** ** ** 4   43   43 1022.0 *****  984.2 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111101000 030   2 ***   6 BKN 6 0 0  1.9 28 ** ** ** ** ** ** ** 4   46   46 1021.6 *****  984.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111101100 260   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   46 1020.8 *****  983.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111101200 350   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   53   47 1020.1 *****  983.2 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111101300 350   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   57   48 1019.3 *****  982.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111101400 340   2 *** 722 CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   58   49 1018.8 *****  982.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111101500 270   3 *** 722 CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   57   49 1019.0 *****  982.4 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111101600 250   2 *** 722 CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   53   48 1019.1 *****  982.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111101700 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   47 1019.6 *****  982.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111101800 030   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   47   46 1019.5 *****  982.1  58  41 ***** ***** *****  0.00 ** 
072880 99999 201111101900 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   44 1019.8 *****  982.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111102000 350   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   44 1020.1 *****  982.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111102100 030   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   45 1020.3 *****  982.8 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111102200 040   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   45 1020.0 *****  982.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111102300 060   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   44   44 1020.1 *****  982.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111110000 050   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   44   44 1019.9 *****  982.3 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111110100 050   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   43 1019.9 *****  982.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111110200 060   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   43 1020.2 *****  982.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111110300 050   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   43 1020.1 *****  982.4 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111110400 060   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   43 1019.9 *****  982.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111110500 050   2 ***   6 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   43   43 1020.1 *****  982.4 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111110600 080   2 ***   6 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   42   42 1020.3 *****  982.6  47  42 ***** *****  0.00  0.00 ** 
072880 99999 201111110700 060   1 ***   6 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   43   42 1020.7 *****  983.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111110800 050   2 ***   6 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   43   42 1021.3 *****  983.6 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111110900 030   3 ***   8 OVC 6 * *  1.6 10 ** ** ** ** ** ** ** 2   44   42 1021.3 *****  983.7 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111111000 040   3 ***   8 BKN 6 * *  1.9 10 ** ** ** ** ** ** ** 2   46   43 1021.4 *****  983.9 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111111100 010   3 ***  10 BKN 5 * *  3.1 ** ** ** ** ** ** ** ** *   49   44 1021.0 *****  983.8 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111111200 360   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   45 1020.6 *****  983.6 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111111300 030   3 *** 722 CLR 0 0 0 15.6 ** ** ** ** ** ** ** ** *   53   45 1020.2 *****  983.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111111400 030   1 *** 722 SCT 0 0 1 15.6 ** ** ** ** ** ** ** ** *   54   45 1020.3 *****  983.4 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111111500 070   1 *** 722 SCT 0 0 1 15.6 ** ** ** ** ** ** ** ** *   54   45 1020.7 *****  983.8 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111111600 040   2 *** 722 SCT 0 0 2 15.6 ** ** ** ** ** ** ** ** *   50   44 1021.1 *****  983.9 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111111700 030   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   45   42 1022.3 *****  984.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111111800 070   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   44   42 1022.7 *****  985.0  55  42 ***** ***** *****  0.00 ** 
072880 99999 201111111900 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   43   42 1023.1 *****  985.3 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111112000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   42   41 1023.7 *****  985.8 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111112100 040   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   42   42 1024.3 *****  986.4 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111112200 030   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   42   41 1025.0 *****  987.0 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111112300 030   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   42   42 1025.3 *****  987.4 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111120000 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   41 1026.1 *****  988.1 *** *** *****  0.00 *****  0.00 ** 
072880 99999 201111120100 040   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   40 1026.6 *****  988.5 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111120200 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   40 1027.0 *****  988.9 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111120300 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   40 1027.3 *****  989.2 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111120400 ***   0 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   41   40 1027.8 *****  989.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111120500 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   40   39 1028.3 *****  990.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111120600 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   39   39 1028.9 *****  990.6  44  39 ***** *****  0.00  0.00 ** 
072880 99999 201111120700 ***   0 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   39   39 1029.5 *****  991.2 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111120800 ***   0 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   42   42 1029.8 *****  991.7 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111120900 010   1 *** 722 SCT 0 0 1 18.8 ** ** ** ** ** ** ** ** *   47   46 1029.6 *****  991.9 *** *** ***** ***** *****  0.00 ** 
072880 99999 201111121000 ***   0 *** 722 SCT 0 0 1 18.8 ** ** ** ** ** ** ** ** *   55   45 1029.3 *****  992.1 *** ***  0.00 ***** ***** ***** ** 
072880 99999 201111121100 ***   0 *** 722 SCT 0 0 1 18.8 ** ** ** ** ** ** ** ** *   58   46 1028.9 *****  992.0 *** ***  0.00 ***** ***** ***** ** 
